slide_id,scale,h5_path,h5_exists,h5_read_success,h5_error,coords_exists,coords_count,coords_shape,coords_dtype,patch_level,patch_size,h5_downsample_x,h5_downsample_y,h5_level_dim,h5_downsampled_level_dim,h5_name,h5_save_path,required_metadata_complete
25009148B3,20x,data/yiyuan/patches_coords_20x/patches_256/25009148B3.h5,True,True,,True,2470,"[2470,2]",int32,1,256,4.0,4.000139873181649,"[27724,21448]","[27724,21448]",25009148B3,patches_coords_20x\patches_256,True
25009148B4,5x,data/yiyuan/patches_coords_5x/patches_256/25009148B4.h5,True,True,,True,124,"[124,2]",int32,2,256,16.00061500615006,16.000818833162743,"[6504,4885]","[6504,4885]",25009148B4,patches_coords_5x\patches_256,True
25009148B4,20x,data/yiyuan/patches_coords_20x/patches_256/25009148B4.h5,True,True,,True,1748,"[1748,2]",int32,1,256,4.0,4.0,"[26017,19541]","[26017,19541]",25009148B4,patches_coords_20x\patches_256,True
25009294B2,5x,data/yiyuan/patches_coords_5x/patches_256/25009294B2.h5,True,True,,True,210,"[210,2]",int32,2,256,16.00022033711579,16.002004738472753,"[9077,5487]","[9077,5487]",25009294B2,patches_coords_5x\patches_256,True
25009294B2,20x,data/yiyuan/patches_coords_20x/patches_256/25009294B2.h5,True,True,,True,3106,"[3106,2]",int32,1,256,4.000055084278947,4.000136674259681,"[36308,21950]","[36308,21950]",25009294B2,patches_coords_20x\patches_256,True
25009297B,5x,data/yiyuan/patches_coords_5x/patches_256/25009297B.h5,True,True,,True,344,"[344,2]",int32,2,256,16.00138026224983,16.002004738472753,"[10143,5487]","[10143,5487]",25009297B,patches_coords_5x\patches_256,True
25009297B,20x,data/yiyuan/patches_coords_20x/patches_256/25009297B.h5,True,True,,True,5102,"[5102,2]",int32,1,256,4.000049291435613,4.000136674259681,"[40575,21950]","[40575,21950]",25009297B,patches_coords_20x\patches_256,True
25009367B2,5x,data/yiyuan/patches_coords_5x/patches_256/25009367B2.h5,True,True,,True,252,"[252,2]",int32,2,256,16.0017031311411,16.00181451612903,"[7633,4960]","[7633,4960]",25009367B2,patches_coords_5x\patches_256,True
25009367B2,20x,data/yiyuan/patches_coords_20x/patches_256/25009367B2.h5,True,True,,True,3738,"[3738,2]",int32,1,256,4.0000327493040775,4.000050398145349,"[30535,19842]","[30535,19842]",25009367B2,patches_coords_20x\patches_256,True
25009529B2,5x,data/yiyuan/patches_coords_5x/patches_256/25009529B2.h5,True,True,,True,170,"[170,2]",int32,2,256,16.000127844541037,16.001576976148236,"[7822,5073]","[7822,5073]",25009529B2,patches_coords_5x\patches_256,True
25009529B2,20x,data/yiyuan/patches_coords_20x/patches_256/25009529B2.h5,True,True,,True,2464,"[2464,2]",int32,1,256,4.000031961135259,4.0,"[31288,20294]","[31288,20294]",25009529B2,patches_coords_20x\patches_256,True
25009539B3,5x,data/yiyuan/patches_coords_5x/patches_256/25009539B3.h5,True,True,,True,222,"[222,2]",int32,2,256,16.000796574728668,16.002004738472753,"[10043,5487]","[10043,5487]",25009539B3,patches_coords_5x\patches_256,True
25009539B3,20x,data/yiyuan/patches_coords_20x/patches_256/25009539B3.h5,True,True,,True,3086,"[3086,2]",int32,1,256,4.0,4.000136674259681,"[40174,21950]","[40174,21950]",25009539B3,patches_coords_20x\patches_256,True
25009578B4,5x,data/yiyuan/patches_coords_5x/patches_256/25009578B4.h5,True,True,,True,287,"[287,2]",int32,2,256,16.000714370758423,16.002004738472753,"[8399,5487]","[8399,5487]",25009578B4,patches_coords_5x\patches_256,True
25009578B4,20x,data/yiyuan/patches_coords_20x/patches_256/25009578B4.h5,True,True,,True,4092,"[4092,2]",int32,1,256,4.000059529124624,4.000136674259681,"[33597,21950]","[33597,21950]",25009578B4,patches_coords_20x\patches_256,True
25009747B,5x,data/yiyuan/patches_coords_5x/patches_256/25009747B.h5,True,True,,True,293,"[293,2]",int32,2,256,16.000992555831264,16.002004738472753,"[8060,5487]","[8060,5487]",25009747B,patches_coords_5x\patches_256,True
25009747B,20x,data/yiyuan/patches_coords_20x/patches_256/25009747B.h5,True,True,,True,4150,"[4150,2]",int32,1,256,4.0,4.000136674259681,"[32242,21950]","[32242,21950]",25009747B,patches_coords_20x\patches_256,True
25009756B2,5x,data/yiyuan/patches_coords_5x/patches_256/25009756B2.h5,True,True,,True,236,"[236,2]",int32,2,256,16.00076486013986,16.002004738472753,"[9152,5487]","[9152,5487]",25009756B2,patches_coords_5x\patches_256,True
25009756B2,20x,data/yiyuan/patches_coords_20x/patches_256/25009756B2.h5,True,True,,True,3381,"[3381,2]",int32,1,256,4.000081947062198,4.000136674259681,"[36609,21950]","[36609,21950]",25009756B2,patches_coords_20x\patches_256,True
25015064B,5x,data/yiyuan/patches_coords_5x/patches_256/25015064B.h5,True,True,,True,74,"[74,2]",int32,2,256,16.00129626962408,16.001447178002895,"[6943,2764]","[6943,2764]",25015064B,patches_coords_5x\patches_256,True
25015064B,20x,data/yiyuan/patches_coords_20x/patches_256/25015064B.h5,True,True,,True,1022,"[1022,2]",int32,1,256,4.000036004896666,4.0,"[27774,11057]","[27774,11057]",25015064B,patches_coords_20x\patches_256,True
2460615-B4,5x,data/yiyuan/patches_coords_5x/patches_256/2460615-B4.h5,True,True,,True,157,"[157,2]",int32,2,256,16.000563316809373,16.00058696928194,"[8876,5111]","[8876,5111]",2460615-B4,patches_coords_5x\patches_256,True
2460615-B4,20x,data/yiyuan/patches_coords_20x/patches_256/2460615-B4.h5,True,True,,True,2071,"[2071,2]",int32,1,256,4.000028165047176,4.000146742320485,"[35505,20444]","[35505,20444]",2460615-B4,patches_coords_20x\patches_256,True
2460943-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2460943-B3.h5,True,True,,True,98,"[98,2]",int32,2,256,16.001956400223587,16.003683763105695,"[7156,3529]","[7156,3529]",2460943-B3,patches_coords_5x\patches_256,True
2460943-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2460943-B3.h5,True,True,,True,1349,"[1349,2]",int32,1,256,4.000069864114297,4.000070826545789,"[28627,14119]","[28627,14119]",2460943-B3,patches_coords_20x\patches_256,True
2462468-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2462468-B2.h5,True,True,,True,197,"[197,2]",int32,2,256,16.00149551345962,16.000196618167518,"[10030,5086]","[10030,5086]",2462468-B2,patches_coords_5x\patches_256,True
2462468-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2462468-B2.h5,True,True,,True,2686,"[2686,2]",int32,1,256,4.000074770081998,4.0000491545418795,"[40123,20344]","[40123,20344]",2462468-B2,patches_coords_20x\patches_256,True
2462609-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2462609-B2.h5,True,True,,True,61,"[61,2]",int32,2,256,16.001958735962393,16.0008014961261,"[7658,3743]","[7658,3743]",2462609-B2,patches_coords_5x\patches_256,True
2462609-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2462609-B2.h5,True,True,,True,821,"[821,2]",int32,1,256,4.000097927207443,4.000200374031525,"[30635,14972]","[30635,14972]",2462609-B2,patches_coords_20x\patches_256,True
2462939-B,5x,data/yiyuan/patches_coords_5x/patches_256/2462939-B.h5,True,True,,True,99,"[99,2]",int32,2,256,16.00014146272457,16.004541326067212,"[7069,3303]","[7069,3303]",2462939-B,patches_coords_5x\patches_256,True
2462939-B,20x,data/yiyuan/patches_coords_20x/patches_256/2462939-B.h5,True,True,,True,1451,"[1451,2]",int32,1,256,4.000035365681143,4.000227014755959,"[28276,13215]","[28276,13215]",2462939-B,patches_coords_20x\patches_256,True
2463367-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2463367-B2.h5,True,True,,True,301,"[301,2]",int32,2,256,16.001405101599655,16.000762049914268,"[9252,5249]","[9252,5249]",2463367-B2,patches_coords_5x\patches_256,True
2463367-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2463367-B2.h5,True,True,,True,4380,"[4380,2]",int32,1,256,4.000027018994353,4.0,"[37011,20997]","[37011,20997]",2463367-B2,patches_coords_20x\patches_256,True
2476286-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2476286-B2.h5,True,True,,True,302,"[302,2]",int32,2,256,16.0,16.002004738472753,"[9052,5487]","[9052,5487]",2476286-B2,patches_coords_5x\patches_256,True
2476286-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2476286-B2.h5,True,True,,True,4315,"[4315,2]",int32,1,256,4.0,4.000136674259681,"[36208,21950]","[36208,21950]",2476286-B2,patches_coords_20x\patches_256,True
2476299-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2476299-B2.h5,True,True,,True,227,"[227,2]",int32,2,256,16.000605253601258,16.002798105897547,"[8261,4646]","[8261,4646]",2476299-B2,patches_coords_5x\patches_256,True
2476299-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2476299-B2.h5,True,True,,True,3089,"[3089,2]",int32,1,256,4.000030261764261,4.00005380104374,"[33045,18587]","[33045,18587]",2476299-B2,patches_coords_20x\patches_256,True
2476693-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2476693-B3.h5,True,True,,True,220,"[220,2]",int32,2,256,16.00033467202142,16.002004738472753,"[8964,5487]","[8964,5487]",2476693-B3,patches_coords_5x\patches_256,True
2476693-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2476693-B3.h5,True,True,,True,3003,"[3003,2]",int32,1,256,4.000083668005355,4.000136674259681,"[35856,21950]","[35856,21950]",2476693-B3,patches_coords_20x\patches_256,True
2477926-B4,5x,data/yiyuan/patches_coords_5x/patches_256/2477926-B4.h5,True,True,,True,156,"[156,2]",int32,2,256,16.00073637702504,16.003047541649735,"[8148,4922]","[8148,4922]",2477926-B4,patches_coords_5x\patches_256,True
2477926-B4,20x,data/yiyuan/patches_coords_20x/patches_256/2477926-B4.h5,True,True,,True,2143,"[2143,2]",int32,1,256,4.000061362869328,4.000152353867249,"[32593,19691]","[32593,19691]",2477926-B4,patches_coords_20x\patches_256,True
2482111-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2482111-B2.h5,True,True,,True,424,"[424,2]",int32,2,256,16.0003488372093,16.002004738472753,"[8600,5487]","[8600,5487]",2482111-B2,patches_coords_5x\patches_256,True
2482111-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2482111-B2.h5,True,True,,True,6180,"[6180,2]",int32,1,256,4.000087209302325,4.000136674259681,"[34400,21950]","[34400,21950]",2482111-B2,patches_coords_20x\patches_256,True
2482883-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2482883-B2.h5,True,True,,True,390,"[390,2]",int32,2,256,16.00103457194586,16.000762049914268,"[11599,5249]","[11599,5249]",2482883-B2,patches_coords_5x\patches_256,True
2482883-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2482883-B2.h5,True,True,,True,5651,"[5651,2]",int32,1,256,4.0,4.0,"[46399,20997]","[46399,20997]",2482883-B2,patches_coords_20x\patches_256,True
2483073-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2483073-B3.h5,True,True,,True,231,"[231,2]",int32,2,256,16.000236350744505,16.002206619859578,"[8462,4985]","[8462,4985]",2483073-B3,patches_coords_5x\patches_256,True
2483073-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2483073-B3.h5,True,True,,True,3203,"[3203,2]",int32,1,256,4.000059087686126,4.000150436265169,"[33848,19942]","[33848,19942]",2483073-B3,patches_coords_20x\patches_256,True
2483850-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2483850-B2.h5,True,True,,True,163,"[163,2]",int32,2,256,16.002075019952116,16.002004738472753,"[6265,5487]","[6265,5487]",2483850-B2,patches_coords_5x\patches_256,True
2483850-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2483850-B2.h5,True,True,,True,2419,"[2419,2]",int32,1,256,4.000039899453378,4.000136674259681,"[25063,21950]","[25063,21950]",2483850-B2,patches_coords_20x\patches_256,True
2484660-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2484660-B2.h5,True,True,,True,201,"[201,2]",int32,2,256,16.000387897595036,16.00122199592668,"[7734,4910]","[7734,4910]",2484660-B2,patches_coords_5x\patches_256,True
2484660-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2484660-B2.h5,True,True,,True,2946,"[2946,2]",int32,1,256,4.000096974398759,4.000101827809175,"[30936,19641]","[30936,19641]",2484660-B2,patches_coords_20x\patches_256,True
2484791-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2484791-B2.h5,True,True,,True,206,"[206,2]",int32,2,256,16.001082902177835,16.000948047023133,"[8311,5274]","[8311,5274]",2484791-B2,patches_coords_5x\patches_256,True
2484791-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2484791-B2.h5,True,True,,True,2771,"[2771,2]",int32,1,256,4.000030078806473,4.00004740010428,"[33246,21097]","[33246,21097]",2484791-B2,patches_coords_20x\patches_256,True
2484862-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2484862-B3.h5,True,True,,True,236,"[236,2]",int32,2,256,16.000196193839514,16.002899671370578,"[10194,5173]","[10194,5173]",2484862-B3,patches_coords_5x\patches_256,True
2484862-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2484862-B3.h5,True,True,,True,3317,"[3317,2]",int32,1,256,4.0000490484598785,4.0001449625513406,"[40776,20695]","[40776,20695]",2484862-B3,patches_coords_20x\patches_256,True
2485164-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2485164-B2.h5,True,True,,True,146,"[146,2]",int32,2,256,16.001783378908573,16.001244090569795,"[8411,4019]","[8411,4019]",2485164-B2,patches_coords_5x\patches_256,True
2485164-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2485164-B2.h5,True,True,,True,2004,"[2004,2]",int32,1,256,4.000089160995037,4.000062200659327,"[33647,16077]","[33647,16077]",2485164-B2,patches_coords_20x\patches_256,True
2485276-B3,5x,data/yiyuan/patches_coords_5x/patches_256/2485276-B3.h5,True,True,,True,147,"[147,2]",int32,2,256,16.001692251903783,16.001459245361684,"[8273,4797]","[8273,4797]",2485276-B3,patches_coords_5x\patches_256,True
2485276-B3,20x,data/yiyuan/patches_coords_20x/patches_256/2485276-B3.h5,True,True,,True,1711,"[1711,2]",int32,1,256,4.000060432089439,4.000156339569545,"[33095,19189]","[33095,19189]",2485276-B3,patches_coords_20x\patches_256,True
2485473-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2485473-B2.h5,True,True,,True,263,"[263,2]",int32,2,256,16.001692251903783,16.001961553550412,"[8273,5098]","[8273,5098]",2485473-B2,patches_coords_5x\patches_256,True
2485473-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2485473-B2.h5,True,True,,True,3743,"[3743,2]",int32,1,256,4.000060432089439,4.000098068059233,"[33095,20394]","[33095,20394]",2485473-B2,patches_coords_20x\patches_256,True
2485536-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2485536-B2.h5,True,True,,True,192,"[192,2]",int32,2,256,16.00111719360965,16.002323616392058,"[8951,4734]","[8951,4734]",2485536-B2,patches_coords_5x\patches_256,True
2485536-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2485536-B2.h5,True,True,,True,2655,"[2655,2]",int32,1,256,4.000055856560353,4.000158411659098,"[35806,18938]","[35806,18938]",2485536-B2,patches_coords_20x\patches_256,True
2485632-B,5x,data/yiyuan/patches_coords_5x/patches_256/2485632-B.h5,True,True,,True,149,"[149,2]",int64,2,256,16.001024458957612,16.002257799671593,"[7809,4872]","[7809,4872]",2485632-B,data/yiyuan/patches_coords_5x/patches_256,True
2485632-B,20x,data/yiyuan/patches_coords_20x/patches_256/2485632-B.h5,True,True,,True,2029,"[2029,2]",int64,1,256,4.0,4.00015392508979,"[31238,19490]","[31238,19490]",2485632-B,data/yiyuan/patches_coords_20x/patches_256,True
2486102-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2486102-B2.h5,True,True,,True,77,"[77,2]",int32,2,256,16.000644412939813,16.001170960187352,"[7759,4270]","[7759,4270]",2486102-B2,patches_coords_5x\patches_256,True
2486102-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2486102-B2.h5,True,True,,True,984,"[984,2]",int32,1,256,4.000032219608854,4.000058544581699,"[31037,17081]","[31037,17081]",2486102-B2,patches_coords_20x\patches_256,True
2487043-B,5x,data/yiyuan/patches_coords_5x/patches_256/2487043-B.h5,True,True,,True,109,"[109,2]",int64,2,256,16.00086114101184,16.002899671370578,"[9290,5173]","[9290,5173]",2487043-B,data/yiyuan/patches_coords_5x/patches_256,True
2487043-B,20x,data/yiyuan/patches_coords_20x/patches_256/2487043-B.h5,True,True,,True,1513,"[1513,2]",int64,1,256,4.0,4.0001449625513406,"[37162,20695]","[37162,20695]",2487043-B,data/yiyuan/patches_coords_20x/patches_256,True
2487053-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2487053-B2.h5,True,True,,True,202,"[202,2]",int32,2,256,16.00116943866944,16.000948047023133,"[7696,5274]","[7696,5274]",2487053-B2,patches_coords_5x\patches_256,True
2487053-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2487053-B2.h5,True,True,,True,2933,"[2933,2]",int32,1,256,4.000032482297148,4.00004740010428,"[30786,21097]","[30786,21097]",2487053-B2,patches_coords_20x\patches_256,True
2487063-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2487063-B2.h5,True,True,,True,121,"[121,2]",int32,2,256,16.00073637702504,16.000600240096038,"[8148,4998]","[8148,4998]",2487063-B2,patches_coords_5x\patches_256,True
2487063-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2487063-B2.h5,True,True,,True,1409,"[1409,2]",int32,1,256,4.000061362869328,4.000150060024009,"[32593,19992]","[32593,19992]",2487063-B2,patches_coords_20x\patches_256,True
2487518-B,5x,data/yiyuan/patches_coords_5x/patches_256/2487518-B.h5,True,True,,True,91,"[91,2]",int64,2,256,16.0,16.003538779121204,"[6316,3391]","[6316,3391]",2487518-B,data/yiyuan/patches_coords_5x/patches_256,True
2487518-B,20x,data/yiyuan/patches_coords_20x/patches_256/2487518-B.h5,True,True,,True,1281,"[1281,2]",int64,1,256,4.0,4.0,"[25264,13567]","[25264,13567]",2487518-B,data/yiyuan/patches_coords_20x/patches_256,True
2487567-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2487567-B2.h5,True,True,,True,103,"[103,2]",int32,2,256,16.000349283967864,16.0008014961261,"[5726,3743]","[5726,3743]",2487567-B2,patches_coords_5x\patches_256,True
2487567-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2487567-B2.h5,True,True,,True,1480,"[1480,2]",int32,1,256,4.000087320991966,4.000200374031525,"[22904,14972]","[22904,14972]",2487567-B2,patches_coords_20x\patches_256,True
2488040-B,5x,data/yiyuan/patches_coords_5x/patches_256/2488040-B.h5,True,True,,True,256,"[256,2]",int64,2,256,16.001435235019734,16.000948047023133,"[8361,5274]","[8361,5274]",2488040-B,data/yiyuan/patches_coords_5x/patches_256,True
2488040-B,20x,data/yiyuan/patches_coords_20x/patches_256/2488040-B.h5,True,True,,True,3714,"[3714,2]",int64,1,256,4.0,4.00004740010428,"[33447,21097]","[33447,21097]",2488040-B,data/yiyuan/patches_coords_20x/patches_256,True
2488302-B2,5x,data/yiyuan/patches_coords_5x/patches_256/2488302-B2.h5,True,True,,True,244,"[244,2]",int32,2,256,16.001924063622372,16.002004738472753,"[7796,5487]","[7796,5487]",2488302-B2,patches_coords_5x\patches_256,True
2488302-B2,20x,data/yiyuan/patches_coords_20x/patches_256/2488302-B2.h5,True,True,,True,3415,"[3415,2]",int32,1,256,4.000096193926956,4.000136674259681,"[31187,21950]","[31187,21950]",2488302-B2,patches_coords_20x\patches_256,True
2488335-B,5x,data/yiyuan/patches_coords_5x/patches_256/2488335-B.h5,True,True,,True,358,"[358,2]",int64,2,256,16.000564281011943,16.002407853306167,"[10633,5399]","[10633,5399]",2488335-B,data/yiyuan/patches_coords_5x/patches_256,True
2488335-B,20x,data/yiyuan/patches_coords_20x/patches_256/2488335-B.h5,True,True,,True,5092,"[5092,2]",int64,1,256,4.000047022312087,4.0000462984397425,"[42533,21599]","[42533,21599]",2488335-B,data/yiyuan/patches_coords_20x/patches_256,True
