slide_id,scale,coord_h5_path,feature_h5_path,coord_h5_read_success,feature_h5_read_success,read_error,coord_coords_exists,feature_coords_exists,features_exists,coord_count,feature_coord_count,feature_count,coord_only_coordinate_count,feature_only_coordinate_count,coord_shape,feature_coord_shape,feature_shape,coord_dtype,feature_coord_dtype,feature_dtype,all_three_counts_equal,coord_shapes_equal,coordinate_values_and_order_equal,coordinate_multiset_equal,coordinate_set_equal,same_coordinates_different_order,row_mismatch_count,first_mismatch_index,alignment_ok
25025510B3,20x,data/yiyuan/patches_coords_20x/patches_256/25025510B3.h5,data/yiyuan/features_biomedclip_20x/25025510B3.h5,True,True,,True,True,True,4841,4841,4841,0,0,"[4841,2]","[4841,2]","[4841,512]",int32,int64,float32,True,True,False,True,True,True,4841,0,False
25025567B3,5x,data/yiyuan/patches_coords_5x/patches_256/25025567B3.h5,data/yiyuan/features_biomedclip_5x/25025567B3.h5,True,True,,True,True,True,287,287,287,0,0,"[287,2]","[287,2]","[287,512]",int32,int64,float32,True,True,False,True,True,True,287,0,False
25025567B3,20x,data/yiyuan/patches_coords_20x/patches_256/25025567B3.h5,data/yiyuan/features_biomedclip_20x/25025567B3.h5,True,True,,True,True,True,4188,4188,4188,0,0,"[4188,2]","[4188,2]","[4188,512]",int32,int64,float32,True,True,False,True,True,True,4188,0,False
25025570B2,5x,data/yiyuan/patches_coords_5x/patches_256/25025570B2.h5,data/yiyuan/features_biomedclip_5x/25025570B2.h5,True,True,,True,True,True,422,422,422,0,0,"[422,2]","[422,2]","[422,512]",int32,int64,float32,True,True,False,True,True,True,420,0,False
25025570B2,20x,data/yiyuan/patches_coords_20x/patches_256/25025570B2.h5,data/yiyuan/features_biomedclip_20x/25025570B2.h5,True,True,,True,True,True,6303,6303,6303,0,0,"[6303,2]","[6303,2]","[6303,512]",int32,int64,float32,True,True,False,True,True,True,6302,0,False
25025575B2,5x,data/yiyuan/patches_coords_5x/patches_256/25025575B2.h5,data/yiyuan/features_biomedclip_5x/25025575B2.h5,True,True,,True,True,True,385,385,385,0,0,"[385,2]","[385,2]","[385,512]",int32,int64,float32,True,True,False,True,True,True,385,0,False
25025575B2,20x,data/yiyuan/patches_coords_20x/patches_256/25025575B2.h5,data/yiyuan/features_biomedclip_20x/25025575B2.h5,True,True,,True,True,True,5776,5776,5776,0,0,"[5776,2]","[5776,2]","[5776,512]",int32,int64,float32,True,True,False,True,True,True,5775,0,False
25025602B2,5x,data/yiyuan/patches_coords_5x/patches_256/25025602B2.h5,data/yiyuan/features_biomedclip_5x/25025602B2.h5,True,True,,True,True,True,506,506,506,0,0,"[506,2]","[506,2]","[506,512]",int32,int64,float32,True,True,False,True,True,True,505,0,False
25025602B2,20x,data/yiyuan/patches_coords_20x/patches_256/25025602B2.h5,data/yiyuan/features_biomedclip_20x/25025602B2.h5,True,True,,True,True,True,7540,7540,7540,0,0,"[7540,2]","[7540,2]","[7540,512]",int32,int64,float32,True,True,False,True,True,True,7540,0,False
25025675B2,5x,data/yiyuan/patches_coords_5x/patches_256/25025675B2.h5,data/yiyuan/features_biomedclip_5x/25025675B2.h5,True,True,,True,True,True,310,310,310,0,0,"[310,2]","[310,2]","[310,512]",int32,int64,float32,True,True,False,True,True,True,310,0,False
25025675B2,20x,data/yiyuan/patches_coords_20x/patches_256/25025675B2.h5,data/yiyuan/features_biomedclip_20x/25025675B2.h5,True,True,,True,True,True,4414,4414,4414,0,0,"[4414,2]","[4414,2]","[4414,512]",int32,int64,float32,True,True,False,True,True,True,4414,0,False
25025788B2,5x,data/yiyuan/patches_coords_5x/patches_256/25025788B2.h5,data/yiyuan/features_biomedclip_5x/25025788B2.h5,True,True,,True,True,True,445,445,445,0,0,"[445,2]","[445,2]","[445,512]",int32,int64,float32,True,True,False,True,True,True,445,0,False
25025788B2,20x,data/yiyuan/patches_coords_20x/patches_256/25025788B2.h5,data/yiyuan/features_biomedclip_20x/25025788B2.h5,True,True,,True,True,True,6674,6674,6674,0,0,"[6674,2]","[6674,2]","[6674,512]",int32,int64,float32,True,True,False,True,True,True,6671,0,False
25025953B2,5x,data/yiyuan/patches_coords_5x/patches_256/25025953B2.h5,data/yiyuan/features_biomedclip_5x/25025953B2.h5,True,True,,True,True,True,410,410,410,0,0,"[410,2]","[410,2]","[410,512]",int32,int64,float32,True,True,False,True,True,True,408,0,False
25025953B2,20x,data/yiyuan/patches_coords_20x/patches_256/25025953B2.h5,data/yiyuan/features_biomedclip_20x/25025953B2.h5,True,True,,True,True,True,5950,5950,5950,0,0,"[5950,2]","[5950,2]","[5950,512]",int32,int64,float32,True,True,False,True,True,True,5949,0,False
25025960B2,5x,data/yiyuan/patches_coords_5x/patches_256/25025960B2.h5,data/yiyuan/features_biomedclip_5x/25025960B2.h5,True,True,,True,True,True,195,195,195,0,0,"[195,2]","[195,2]","[195,512]",int32,int64,float32,True,True,False,True,True,True,195,0,False
25025960B2,20x,data/yiyuan/patches_coords_20x/patches_256/25025960B2.h5,data/yiyuan/features_biomedclip_20x/25025960B2.h5,True,True,,True,True,True,2649,2649,2649,0,0,"[2649,2]","[2649,2]","[2649,512]",int32,int64,float32,True,True,False,True,True,True,2647,0,False
25026075B2,5x,data/yiyuan/patches_coords_5x/patches_256/25026075B2.h5,data/yiyuan/features_biomedclip_5x/25026075B2.h5,True,True,,True,True,True,196,196,196,0,0,"[196,2]","[196,2]","[196,512]",int32,int64,float32,True,True,False,True,True,True,196,0,False
25026075B2,20x,data/yiyuan/patches_coords_20x/patches_256/25026075B2.h5,data/yiyuan/features_biomedclip_20x/25026075B2.h5,True,True,,True,True,True,2883,2883,2883,0,0,"[2883,2]","[2883,2]","[2883,512]",int32,int64,float32,True,True,False,True,True,True,2881,0,False
25026081B2,5x,data/yiyuan/patches_coords_5x/patches_256/25026081B2.h5,data/yiyuan/features_biomedclip_5x/25026081B2.h5,True,True,,True,True,True,240,240,240,0,0,"[240,2]","[240,2]","[240,512]",int32,int64,float32,True,True,False,True,True,True,240,0,False
25026081B2,20x,data/yiyuan/patches_coords_20x/patches_256/25026081B2.h5,data/yiyuan/features_biomedclip_20x/25026081B2.h5,True,True,,True,True,True,3397,3397,3397,0,0,"[3397,2]","[3397,2]","[3397,512]",int32,int64,float32,True,True,False,True,True,True,3397,0,False
25026103B3,5x,data/yiyuan/patches_coords_5x/patches_256/25026103B3.h5,data/yiyuan/features_biomedclip_5x/25026103B3.h5,True,True,,True,True,True,174,174,174,0,0,"[174,2]","[174,2]","[174,512]",int32,int64,float32,True,True,False,True,True,True,174,0,False
25026103B3,20x,data/yiyuan/patches_coords_20x/patches_256/25026103B3.h5,data/yiyuan/features_biomedclip_20x/25026103B3.h5,True,True,,True,True,True,2557,2557,2557,0,0,"[2557,2]","[2557,2]","[2557,512]",int32,int64,float32,True,True,False,True,True,True,2557,0,False
25026163B,5x,data/yiyuan/patches_coords_5x/patches_256/25026163B.h5,data/yiyuan/features_biomedclip_5x/25026163B.h5,True,True,,True,True,True,336,336,336,0,0,"[336,2]","[336,2]","[336,512]",int32,int64,float32,True,True,False,True,True,True,336,0,False
25026163B,20x,data/yiyuan/patches_coords_20x/patches_256/25026163B.h5,data/yiyuan/features_biomedclip_20x/25026163B.h5,True,True,,True,True,True,4868,4868,4868,0,0,"[4868,2]","[4868,2]","[4868,512]",int32,int64,float32,True,True,False,True,True,True,4866,0,False
25026180B2,5x,data/yiyuan/patches_coords_5x/patches_256/25026180B2.h5,data/yiyuan/features_biomedclip_5x/25026180B2.h5,True,True,,True,True,True,415,415,415,0,0,"[415,2]","[415,2]","[415,512]",int32,int64,float32,True,True,False,True,True,True,415,0,False
25026180B2,20x,data/yiyuan/patches_coords_20x/patches_256/25026180B2.h5,data/yiyuan/features_biomedclip_20x/25026180B2.h5,True,True,,True,True,True,6279,6279,6279,0,0,"[6279,2]","[6279,2]","[6279,512]",int32,int64,float32,True,True,False,True,True,True,6278,0,False
25026254B2,5x,data/yiyuan/patches_coords_5x/patches_256/25026254B2.h5,data/yiyuan/features_biomedclip_5x/25026254B2.h5,True,True,,True,True,True,379,379,379,0,0,"[379,2]","[379,2]","[379,512]",int32,int64,float32,True,True,False,True,True,True,379,0,False
25026254B2,20x,data/yiyuan/patches_coords_20x/patches_256/25026254B2.h5,data/yiyuan/features_biomedclip_20x/25026254B2.h5,True,True,,True,True,True,5696,5696,5696,0,0,"[5696,2]","[5696,2]","[5696,512]",int32,int64,float32,True,True,False,True,True,True,5696,0,False
25026291B2,5x,data/yiyuan/patches_coords_5x/patches_256/25026291B2.h5,data/yiyuan/features_biomedclip_5x/25026291B2.h5,True,True,,True,True,True,450,450,450,0,0,"[450,2]","[450,2]","[450,512]",int32,int64,float32,True,True,False,True,True,True,448,0,False
25026291B2,20x,data/yiyuan/patches_coords_20x/patches_256/25026291B2.h5,data/yiyuan/features_biomedclip_20x/25026291B2.h5,True,True,,True,True,True,6838,6838,6838,0,0,"[6838,2]","[6838,2]","[6838,512]",int32,int64,float32,True,True,False,True,True,True,6836,0,False
25026669B2,5x,data/yiyuan/patches_coords_5x/patches_256/25026669B2.h5,data/yiyuan/features_biomedclip_5x/25026669B2.h5,True,True,,True,True,True,233,233,233,0,0,"[233,2]","[233,2]","[233,512]",int32,int64,float32,True,True,False,True,True,True,233,0,False
25026669B2,20x,data/yiyuan/patches_coords_20x/patches_256/25026669B2.h5,data/yiyuan/features_biomedclip_20x/25026669B2.h5,True,True,,True,True,True,3176,3176,3176,0,0,"[3176,2]","[3176,2]","[3176,512]",int32,int64,float32,True,True,False,True,True,True,3173,0,False
25026740B2,5x,data/yiyuan/patches_coords_5x/patches_256/25026740B2.h5,data/yiyuan/features_biomedclip_5x/25026740B2.h5,True,True,,True,True,True,333,333,333,0,0,"[333,2]","[333,2]","[333,512]",int32,int64,float32,True,True,False,True,True,True,333,0,False
25026740B2,20x,data/yiyuan/patches_coords_20x/patches_256/25026740B2.h5,data/yiyuan/features_biomedclip_20x/25026740B2.h5,True,True,,True,True,True,4969,4969,4969,0,0,"[4969,2]","[4969,2]","[4969,512]",int32,int64,float32,True,True,False,True,True,True,4968,0,False
25026798B2,5x,data/yiyuan/patches_coords_5x/patches_256/25026798B2.h5,data/yiyuan/features_biomedclip_5x/25026798B2.h5,True,True,,True,True,True,410,410,410,0,0,"[410,2]","[410,2]","[410,512]",int32,int64,float32,True,True,False,True,True,True,408,0,False
25026798B2,20x,data/yiyuan/patches_coords_20x/patches_256/25026798B2.h5,data/yiyuan/features_biomedclip_20x/25026798B2.h5,True,True,,True,True,True,5921,5921,5921,0,0,"[5921,2]","[5921,2]","[5921,512]",int32,int64,float32,True,True,False,True,True,True,5920,0,False
25027122B2,5x,data/yiyuan/patches_coords_5x/patches_256/25027122B2.h5,data/yiyuan/features_biomedclip_5x/25027122B2.h5,True,True,,True,True,True,247,247,247,0,0,"[247,2]","[247,2]","[247,512]",int32,int64,float32,True,True,False,True,True,True,247,0,False
25027122B2,20x,data/yiyuan/patches_coords_20x/patches_256/25027122B2.h5,data/yiyuan/features_biomedclip_20x/25027122B2.h5,True,True,,True,True,True,3580,3580,3580,0,0,"[3580,2]","[3580,2]","[3580,512]",int32,int64,float32,True,True,False,True,True,True,3580,0,False
25027135B3,5x,data/yiyuan/patches_coords_5x/patches_256/25027135B3.h5,data/yiyuan/features_biomedclip_5x/25027135B3.h5,True,True,,True,True,True,196,196,196,0,0,"[196,2]","[196,2]","[196,512]",int32,int64,float32,True,True,False,True,True,True,196,0,False
25027135B3,20x,data/yiyuan/patches_coords_20x/patches_256/25027135B3.h5,data/yiyuan/features_biomedclip_20x/25027135B3.h5,True,True,,True,True,True,2843,2843,2843,0,0,"[2843,2]","[2843,2]","[2843,512]",int32,int64,float32,True,True,False,True,True,True,2840,0,False
25027167B2,5x,data/yiyuan/patches_coords_5x/patches_256/25027167B2.h5,data/yiyuan/features_biomedclip_5x/25027167B2.h5,True,True,,True,True,True,239,239,239,0,0,"[239,2]","[239,2]","[239,512]",int32,int64,float32,True,True,False,True,True,True,239,0,False
25027167B2,20x,data/yiyuan/patches_coords_20x/patches_256/25027167B2.h5,data/yiyuan/features_biomedclip_20x/25027167B2.h5,True,True,,True,True,True,3488,3488,3488,0,0,"[3488,2]","[3488,2]","[3488,512]",int32,int64,float32,True,True,False,True,True,True,3485,0,False
25027290B2,5x,data/yiyuan/patches_coords_5x/patches_256/25027290B2.h5,data/yiyuan/features_biomedclip_5x/25027290B2.h5,True,True,,True,True,True,420,420,420,0,0,"[420,2]","[420,2]","[420,512]",int32,int64,float32,True,True,False,True,True,True,420,0,False
25027290B2,20x,data/yiyuan/patches_coords_20x/patches_256/25027290B2.h5,data/yiyuan/features_biomedclip_20x/25027290B2.h5,True,True,,True,True,True,6087,6087,6087,0,0,"[6087,2]","[6087,2]","[6087,512]",int32,int64,float32,True,True,False,True,True,True,6086,0,False
25012148B3,5x,data/yiyuan/patches_coords_5x/patches_256/25012148B3.h5,data/yiyuan/features_biomedclip_5x/25012148B3.h5,True,True,,True,True,True,239,239,239,0,0,"[239,2]","[239,2]","[239,512]",int32,int64,float32,True,True,False,True,True,True,239,0,False
25012148B3,20x,data/yiyuan/patches_coords_20x/patches_256/25012148B3.h5,data/yiyuan/features_biomedclip_20x/25012148B3.h5,True,True,,True,True,True,3493,3493,3493,0,0,"[3493,2]","[3493,2]","[3493,512]",int32,int64,float32,True,True,False,True,True,True,3492,0,False
25017073B2,5x,data/yiyuan/patches_coords_5x/patches_256/25017073B2.h5,data/yiyuan/features_biomedclip_5x/25017073B2.h5,True,True,,True,True,True,148,148,148,0,0,"[148,2]","[148,2]","[148,512]",int32,int64,float32,True,True,False,True,True,True,148,0,False
25017073B2,20x,data/yiyuan/patches_coords_20x/patches_256/25017073B2.h5,data/yiyuan/features_biomedclip_20x/25017073B2.h5,True,True,,True,True,True,2194,2194,2194,0,0,"[2194,2]","[2194,2]","[2194,512]",int32,int64,float32,True,True,False,True,True,True,2193,0,False
25018584B,5x,data/yiyuan/patches_coords_5x/patches_256/25018584B.h5,data/yiyuan/features_biomedclip_5x/25018584B.h5,True,True,,True,True,True,246,246,246,0,0,"[246,2]","[246,2]","[246,512]",int32,int64,float32,True,True,False,True,True,True,246,0,False
25018584B,20x,data/yiyuan/patches_coords_20x/patches_256/25018584B.h5,data/yiyuan/features_biomedclip_20x/25018584B.h5,True,True,,True,True,True,3393,3393,3393,0,0,"[3393,2]","[3393,2]","[3393,512]",int32,int64,float32,True,True,False,True,True,True,3393,0,False
25018592B,5x,data/yiyuan/patches_coords_5x/patches_256/25018592B.h5,data/yiyuan/features_biomedclip_5x/25018592B.h5,True,True,,True,True,True,98,98,98,0,0,"[98,2]","[98,2]","[98,512]",int32,int64,float32,True,True,False,True,True,True,72,0,False
25018592B,20x,data/yiyuan/patches_coords_20x/patches_256/25018592B.h5,data/yiyuan/features_biomedclip_20x/25018592B.h5,True,True,,True,True,True,1359,1359,1359,0,0,"[1359,2]","[1359,2]","[1359,512]",int32,int64,float32,True,True,False,True,True,True,1359,0,False
2490526B3,5x,data/yiyuan/patches_coords_5x/patches_256/2490526B3.h5,data/yiyuan/features_biomedclip_5x/2490526B3.h5,True,True,,True,True,True,201,201,201,0,0,"[201,2]","[201,2]","[201,512]",int32,int64,float32,True,True,False,True,True,True,201,0,False
2490526B3,20x,data/yiyuan/patches_coords_20x/patches_256/2490526B3.h5,data/yiyuan/features_biomedclip_20x/2490526B3.h5,True,True,,True,True,True,2774,2774,2774,0,0,"[2774,2]","[2774,2]","[2774,512]",int32,int64,float32,True,True,False,True,True,True,2773,0,False
2490547B2,5x,data/yiyuan/patches_coords_5x/patches_256/2490547B2.h5,data/yiyuan/features_biomedclip_5x/2490547B2.h5,True,True,,True,True,True,189,189,189,0,0,"[189,2]","[189,2]","[189,512]",int32,int64,float32,True,True,False,True,True,True,189,0,False
2490547B2,20x,data/yiyuan/patches_coords_20x/patches_256/2490547B2.h5,data/yiyuan/features_biomedclip_20x/2490547B2.h5,True,True,,True,True,True,2521,2521,2521,0,0,"[2521,2]","[2521,2]","[2521,512]",int32,int64,float32,True,True,False,True,True,True,2521,0,False
2490750B4,5x,data/yiyuan/patches_coords_5x/patches_256/2490750B4.h5,data/yiyuan/features_biomedclip_5x/2490750B4.h5,True,True,,True,True,True,79,79,79,0,0,"[79,2]","[79,2]","[79,512]",int32,int64,float32,True,True,False,True,True,True,79,0,False
2490750B4,20x,data/yiyuan/patches_coords_20x/patches_256/2490750B4.h5,data/yiyuan/features_biomedclip_20x/2490750B4.h5,True,True,,True,True,True,1097,1097,1097,0,0,"[1097,2]","[1097,2]","[1097,512]",int32,int64,float32,True,True,False,True,True,True,1095,0,False
2490820B2,5x,data/yiyuan/patches_coords_5x/patches_256/2490820B2.h5,data/yiyuan/features_biomedclip_5x/2490820B2.h5,True,True,,True,True,True,133,133,133,0,0,"[133,2]","[133,2]","[133,512]",int32,int64,float32,True,True,False,True,True,True,133,0,False
2490820B2,20x,data/yiyuan/patches_coords_20x/patches_256/2490820B2.h5,data/yiyuan/features_biomedclip_20x/2490820B2.h5,True,True,,True,True,True,1812,1812,1812,0,0,"[1812,2]","[1812,2]","[1812,512]",int32,int64,float32,True,True,False,True,True,True,1809,0,False
2490820B3,5x,data/yiyuan/patches_coords_5x/patches_256/2490820B3.h5,data/yiyuan/features_biomedclip_5x/2490820B3.h5,True,True,,True,True,True,134,134,134,0,0,"[134,2]","[134,2]","[134,512]",int32,int64,float32,True,True,False,True,True,True,130,0,False
2490820B3,20x,data/yiyuan/patches_coords_20x/patches_256/2490820B3.h5,data/yiyuan/features_biomedclip_20x/2490820B3.h5,True,True,,True,True,True,1844,1844,1844,0,0,"[1844,2]","[1844,2]","[1844,512]",int32,int64,float32,True,True,False,True,True,True,1844,0,False
2490837B2,5x,data/yiyuan/patches_coords_5x/patches_256/2490837B2.h5,data/yiyuan/features_biomedclip_5x/2490837B2.h5,True,True,,True,True,True,209,209,209,0,0,"[209,2]","[209,2]","[209,512]",int32,int64,float32,True,True,False,True,True,True,209,0,False
2490837B2,20x,data/yiyuan/patches_coords_20x/patches_256/2490837B2.h5,data/yiyuan/features_biomedclip_20x/2490837B2.h5,True,True,,True,True,True,2909,2909,2909,0,0,"[2909,2]","[2909,2]","[2909,512]",int32,int64,float32,True,True,False,True,True,True,2908,0,False
2490844B1,5x,data/yiyuan/patches_coords_5x/patches_256/2490844B1.h5,data/yiyuan/features_biomedclip_5x/2490844B1.h5,True,True,,True,True,True,265,265,265,0,0,"[265,2]","[265,2]","[265,512]",int32,int64,float32,True,True,False,True,True,True,265,0,False
2490844B1,20x,data/yiyuan/patches_coords_20x/patches_256/2490844B1.h5,data/yiyuan/features_biomedclip_20x/2490844B1.h5,True,True,,True,True,True,3668,3668,3668,0,0,"[3668,2]","[3668,2]","[3668,512]",int32,int64,float32,True,True,False,True,True,True,3668,0,False
2490860B2,5x,data/yiyuan/patches_coords_5x/patches_256/2490860B2.h5,data/yiyuan/features_biomedclip_5x/2490860B2.h5,True,True,,True,True,True,291,291,291,0,0,"[291,2]","[291,2]","[291,512]",int32,int64,float32,True,True,False,True,True,True,291,0,False
2490860B2,20x,data/yiyuan/patches_coords_20x/patches_256/2490860B2.h5,data/yiyuan/features_biomedclip_20x/2490860B2.h5,True,True,,True,True,True,4208,4208,4208,0,0,"[4208,2]","[4208,2]","[4208,512]",int32,int64,float32,True,True,False,True,True,True,4207,0,False
2490963B2,5x,data/yiyuan/patches_coords_5x/patches_256/2490963B2.h5,data/yiyuan/features_biomedclip_5x/2490963B2.h5,True,True,,True,True,True,258,258,258,0,0,"[258,2]","[258,2]","[258,512]",int32,int64,float32,True,True,False,True,True,True,258,0,False
2490963B2,20x,data/yiyuan/patches_coords_20x/patches_256/2490963B2.h5,data/yiyuan/features_biomedclip_20x/2490963B2.h5,True,True,,True,True,True,3611,3611,3611,0,0,"[3611,2]","[3611,2]","[3611,512]",int32,int64,float32,True,True,False,True,True,True,3610,0,False
2490964B2,5x,data/yiyuan/patches_coords_5x/patches_256/2490964B2.h5,data/yiyuan/features_biomedclip_5x/2490964B2.h5,True,True,,True,True,True,113,113,113,0,0,"[113,2]","[113,2]","[113,512]",int32,int64,float32,True,True,False,True,True,True,113,0,False
2490964B2,20x,data/yiyuan/patches_coords_20x/patches_256/2490964B2.h5,data/yiyuan/features_biomedclip_20x/2490964B2.h5,True,True,,True,True,True,1439,1439,1439,0,0,"[1439,2]","[1439,2]","[1439,512]",int32,int64,float32,True,True,False,True,True,True,1438,0,False
2490972B8,5x,data/yiyuan/patches_coords_5x/patches_256/2490972B8.h5,data/yiyuan/features_biomedclip_5x/2490972B8.h5,True,True,,True,True,True,191,191,191,0,0,"[191,2]","[191,2]","[191,512]",int32,int64,float32,True,True,False,True,True,True,191,0,False
