slide_id,issue_type,severity,scale,observed,expected_or_reference,details
25022019B2,coord_feature_order_mismatch,warning,5x,108,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25022019B2,coord_feature_order_mismatch,warning,20x,1491,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25022038B2,coord_feature_order_mismatch,warning,5x,102,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25022038B2,coord_feature_order_mismatch,warning,20x,1581,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25022262B2,coord_feature_order_mismatch,warning,5x,242,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25022262B2,coord_feature_order_mismatch,warning,20x,3520,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25022278B2,coord_feature_order_mismatch,warning,5x,201,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25022278B2,coord_feature_order_mismatch,warning,20x,2838,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25022330B2,coord_feature_order_mismatch,warning,5x,269,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25022330B2,coord_feature_order_mismatch,warning,20x,3644,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25022343B3,coord_feature_order_mismatch,warning,5x,268,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25022343B3,coord_feature_order_mismatch,warning,20x,3850,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25022354B2,coord_feature_order_mismatch,warning,5x,312,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25022354B2,coord_feature_order_mismatch,warning,20x,4538,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
25022406B2,coord_feature_order_mismatch,warning,5x,217,0,"Coordinate multiset matches but row order differs. The current feature extractor saves feature batches and filename-derived coords together, but consumers that pair the original coordinate H5 by row would be at risk."
